,canonical,random
40,COc1cc2cc(CN(CCCO)S(=O)(=O)c3ccccc3Cl)c(=O)[nH]c2cc1OC,C(N(S(c1c(Cl)cccc1)(=O)=O)CCCO)c1c(=O)[nH]c2cc(OC)c(OC)cc2c1
41,CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1,c1(OCc2n(Cc3ccccc3)c(SCC(=O)Nc3sc(CC)nn3)nn2)ccccc1
42,CC(C)Cn1c(-c2ccc(Cl)cc2)cnc1SCC(=O)N1CCOCC1,c1(-c2cnc(SCC(=O)N3CCOCC3)n2CC(C)C)ccc(Cl)cc1
43,CCc1cc2c(NCCO)ncnc2s1,OCCNc1c2cc(CC)sc2ncn1
44,Cc1ccc(C)c(/C(O)=C2\C(=O)C(=O)N(Cc3cccnc3)C2c2cccnc2)c1,O=C1C(=O)/C(=C(/O)c2c(C)ccc(C)c2)C(c2cccnc2)N1Cc1cnccc1
45,Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)C)n1,Cc1cc(C)n(-c2n(CC(C)C)c3c(=O)[nH]c(=O)n(C)c3n2)n1
46,Cc1nn(C)c(C)c1CNC(=O)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,O=C(c1c2n(nc1)C(C(F)(F)F)CC(c1ccccc1)N2)NCc1c(C)n(C)nc1C
47,CN(CCC#N)CC(=O)Nc1ccc(NC(=O)CN(C)CCC#N)cc1,N(C(CN(C)CCC#N)=O)c1ccc(NC(=O)CN(C)CCC#N)cc1
48,Cc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(C(=O)c3ccco3)CC2)cc1,c1(C(c2n(CC3CCCO3)nnn2)N2CCN(C(=O)c3ccco3)CC2)ccc(C)cc1
49,CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,CCN(c1ccc2c(Cl)c(Br)c(=O)oc2c1)CC
50,COc1ccc(OC)c(NC(=O)C(CC(=O)O)NCc2ccco2)c1,c1c(CNC(C(=O)Nc2cc(OC)ccc2OC)CC(=O)O)occ1
51,O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,c12c(cc3c(c1)OCO3)C(c1cccs1)CC(=O)N2
52,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccc(C)c(C)c3)CC2)c1,c1cc(C)c(C)cc1NC(C1CCN(S(=O)(c2c(OC)ccc(OC)c2)=O)CC1)=O
53,COC(=O)Cn1c(=N)n(CCN2CCCCC2)c2ccccc21,c1ccc2c(c1)n(CCN1CCCCC1)c(=N)n2CC(=O)OC
54,COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC,O(c1c(OC)ccc(-c2nc(C3CCCN(C(c4c(OC)cccc4)=O)C3)on2)c1)C
55,COCCN1C(=O)C(=O)/C(=C(/O)c2cccc(OC)c2)C1c1ccc(C)o1,C1(=C(\O)c2cccc(OC)c2)\C(c2oc(C)cc2)N(CCOC)C(=O)C1=O
56,CCn1c(COc2ccccc2)nnc1SCC(=O)Nc1cc(OC)ccc1OC,COc1cc(NC(=O)CSc2nnc(COc3ccccc3)n2CC)c(OC)cc1
57,COCc1nnc(NC(=O)CSc2ccc(C)cc2)s1,C(Nc1sc(COC)nn1)(CSc1ccc(C)cc1)=O
58,Nc1ncc(-c2ccccc2)n1CC1CCCO1,O1CCCC1Cn1c(N)ncc1-c1ccccc1
59,CCCCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C,C(n1c2c(n(C)c(=O)n(C)c2=O)nc1SCC(N1CCCC1)=O)CCC
60,O=C(O)CCn1nnc(-c2cccs2)n1,n1n(CCC(O)=O)nc(-c2cccs2)n1
61,O=C(CSc1nc2ccccc2o1)Nc1ccccc1N1CCCCCC1,C1CCN(c2ccccc2NC(=O)CSc2oc3c(cccc3)n2)CCC1
62,Cn1c(=O)[nH]c(=O)c2c1nc(NCCCO)n2CCCc1ccccc1,O=c1[nH]c(=O)n(C)c2c1n(CCCc1ccccc1)c(NCCCO)n2
63,O=C(NC1CCCC1)c1cccnc1N1CCCCCC1,C1CCCC1NC(=O)c1c(N2CCCCCC2)nccc1
64,O=C(Cc1cccs1)N1CCC(c2nc3c(nnn3Cc3ccccc3Cl)c(=O)[nH]2)CC1,C1CC(c2nc3c(nnn3Cc3ccccc3Cl)c(=O)[nH]2)CCN1C(=O)Cc1cccs1
65,COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21,c1coc(C(c2c3c(n(CCOc4c(OC)cccc4)c2)cccc3)=O)c1
66,COc1cccc(C(=O)NC2CC3CCCC(C2)N3CC(=O)Nc2ccccc2)c1,c1ccccc1NC(=O)CN1C2CCCC1CC(NC(=O)c1cc(OC)ccc1)C2
67,COc1ccc(S(=O)(=O)N2CCC(NC(=O)Nc3ccc(C)cc3)CC2)cc1,c1(OC)ccc(S(=O)(N2CCC(NC(Nc3ccc(C)cc3)=O)CC2)=O)cc1
68,Cn1c(CNC(=O)Nc2ccccc2)nnc1SCc1ccccc1,c1cc(NC(=O)NCc2nnc(SCc3ccccc3)n2C)ccc1
69,O=C(CSc1nnc(CNc2ccccc2)o1)N1CCCc2ccccc21,n1nc(SCC(=O)N2CCCc3ccccc32)oc1CNc1ccccc1
70,CCCCNC(=O)NS(=O)(=O)c1ccc(C(=O)OC(C)C)o1,C(C)(OC(=O)c1ccc(S(=O)(=O)NC(=O)NCCCC)o1)C
71,CCOc1ccc(C(=O)N2CCCC2C(=O)O)cc1,CCOc1ccc(C(=O)N2C(C(=O)O)CCC2)cc1
72,COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1,c1c(OC)ccc(CCNc2c(C)c(C)nc3ncnn23)c1
73,CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cc(OC)ccc3OC)C2C1,O(c1ccc(OC)c(C2C(C#N)(C#N)C(N)=C(C#N)C3=CCN(CCC)CC23)c1)C
74,COCCN1C(=O)C(=O)/C(=C(/O)c2cccc(OC)c2)C1c1ccco1,O=C1/C(=C(\c2cc(OC)ccc2)O)C(c2ccco2)N(CCOC)C1=O
75,COc1ccc(-c2cc(C(F)F)nc(-n3nc(C)cc3C)n2)cc1,n1n(-c2nc(-c3ccc(OC)cc3)cc(C(F)F)n2)c(C)cc1C
76,COc1ccc(Cl)cc1NC(=O)CN1C(=O)CSC1=O,COc1c(NC(CN2C(=O)SCC2=O)=O)cc(Cl)cc1
77,CCc1c(C)nc2c(C#N)c(C)[nH]n2c1=O,n12c(nc(C)c(CC)c1=O)c(C#N)c(C)[nH]2
78,CCOC(=O)N1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)CC1,c1(S(=O)(=O)N2CCOCC2)c(Cl)ccc(C(=O)N2CCN(C(=O)OCC)CC2)c1
79,Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCN(C(=O)Cc5cccs5)CC4)nc32)cc1,c1(=O)c2nnn(Cc3ccc(C)cc3)c2nc(C2CCN(C(Cc3sccc3)=O)CC2)[nH]1
80,CC(C)c1ccc(-c2nnn(CCC(=O)O)n2)cc1,n1nn(CCC(O)=O)nc1-c1ccc(C(C)C)cc1
81,O=C(OCCCN1CCCCC1)c1ccc(O)cc1,N1(CCCOC(c2ccc(O)cc2)=O)CCCCC1
82,Cc1cc(NC(=O)CCC(=O)N2CCC3(CC2)OCCO3)no1,C(N1CCC2(OCCO2)CC1)(=O)CCC(=O)Nc1cc(C)on1
83,O=C(Nc1cnc2ccccc2c1)c1cccc(-n2cnnn2)c1,c1cc2c(ncc(NC(c3cccc(-n4nnnc4)c3)=O)c2)cc1
84,O=C1CN=C(c2cccs2)c2c(sc3c2CCCC3)N1,C1N=C(c2sccc2)c2c3c(sc2NC1=O)CCCC3
85,O=C(CNC(=O)c1ccco1)OCc1c(F)cccc1Cl,Clc1c(COC(=O)CNC(=O)c2ccco2)c(F)ccc1
86,Clc1ccc(C(c2nnnn2C2CCCC2)N2CCN(Cc3ccncc3)CC2)cc1,c1cc(C(N2CCN(Cc3ccncc3)CC2)c2n(C3CCCC3)nnn2)ccc1Cl
87,O=C(CSc1nnc(-c2cccnc2)o1)Oc1ccccc1,n1nc(-c2cnccc2)oc1SCC(Oc1ccccc1)=O
88,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1,S(=O)(N(C)C)(c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1)=O
89,CC(C)C(C(=O)NCC1CCCO1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,c1c(F)ccc(S(=O)(=O)NCC(=O)N(Cc2ccco2)C(C(=O)NCC2CCCO2)C(C)C)c1
90,CCCCn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,O=c1n(C)c(=O)n(C)c2c1n(CCCC)c(Cl)n2
91,CC(=O)Nc1ccc(-c2ccccc2)s1,O=C(C)Nc1ccc(-c2ccccc2)s1
92,COCCNC(=O)COC(=O)c1nsc(Cl)c1Cl,C(=O)(c1c(Cl)c(Cl)sn1)OCC(NCCOC)=O
93,CCOc1ccc(-c2nnn(CC(=O)Nc3cc(OC)ccc3OC)n2)cc1OCC,c1(-c2nnn(CC(Nc3cc(OC)ccc3OC)=O)n2)ccc(OCC)c(OCC)c1
94,N#CC1=C(N)OC2=C(C(=O)CCC2)C12CCC1(CC2)OCCO1,O1C2=C(C(=O)CCC2)C2(CCC3(OCCO3)CC2)C(C#N)=C1N
95,O=C(CN1CCN(C2CCCCC2)CC1)NCCC1=CCCCC1,C(C(=O)NCCC1=CCCCC1)N1CCN(C2CCCCC2)CC1
96,N#C/C(=C/N1CCOCC1)c1ccccc1,c1ccccc1/C(=C\N1CCOCC1)C#N
97,O=C(O)c1cc(S(=O)(=O)NCC2CCCO2)ccc1Cl,C(c1c(Cl)ccc(S(NCC2CCCO2)(=O)=O)c1)(O)=O
98,O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2,O=C1C2C3(C=CC(O3)C2C(O)=O)CN1Cc1ncccc1
99,Cn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1-c1cc2ccccc2cc1O,S(c1nnc(-c2c(O)cc3ccccc3c2)n1C)CC(NCc1cc2c(cc1)OCO2)=O
100,Cc1cccc(NC(=O)N(Cc2nc3ccccc3c(=O)[nH]2)C2CCCC2)c1,Cc1cccc(NC(=O)N(C2CCCC2)Cc2[nH]c(=O)c3c(n2)cccc3)c1
101,CC(C)(C)c1cc(C(=O)O)c(CN2CCCCC2)o1,C(N1CCCCC1)c1c(C(O)=O)cc(C(C)(C)C)o1
102,O=C(CSc1n[nH]c(-c2ccccc2O)n1)N1CCCc2ccccc21,c12ccccc1CCCN2C(CSc1nc(-c2c(O)cccc2)[nH]n1)=O
103,COc1ccccc1-n1c(SCC(=O)N2CCCC2)nc2cccnc21,c1ccnc2n(-c3ccccc3OC)c(SCC(=O)N3CCCC3)nc12
104,CN(C)c1ccc(N=Cc2nc(-c3ccccc3)oc2O)cc1,c1(-c2nc(C=Nc3ccc(N(C)C)cc3)c(O)o2)ccccc1
105,COc1ccc(-c2nnn(CC(=O)N(CC(=O)NCCC(C)C)Cc3cccs3)n2)cc1OC,C(CC(C)C)NC(CN(Cc1cccs1)C(Cn1nnc(-c2ccc(OC)c(OC)c2)n1)=O)=O
106,COc1ccc(N2CC(C(=O)OCC(=O)c3cccc(OC)c3)CC2=O)cc1,O(c1cccc(C(COC(C2CN(c3ccc(OC)cc3)C(=O)C2)=O)=O)c1)C
107,CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(S(=O)(=O)N2CCCCC2)cc1,O=S(c1ccc(-c2nnc(SCc3ccc(C#N)cc3)n2CC)cc1)(=O)N1CCCCC1
108,CCOC(=O)Cc1cc(=O)n2[nH]c(C)c(-c3ccccc3)c2n1,c1c(-c2c(C)[nH]n3c(=O)cc(CC(=O)OCC)nc32)cccc1
109,CC1CCN(C(=O)CSc2nc3cccnc3n2C)CC1,c12ncccc1nc(SCC(N1CCC(C)CC1)=O)n2C
110,CCOc1ccc(N2CC(C(=O)NC(C)C)CC2=O)cc1,C1(=O)N(c2ccc(OCC)cc2)CC(C(=O)NC(C)C)C1
111,O=C(NC1CCCCC1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccco1,c1(CN(C(c2sccc2)C(NC2CCCCC2)=O)C(c2ccco2)=O)cccs1
112,O=C(CSc1nc2ccccc2o1)Nc1nc2ccccc2s1,c1(SCC(Nc2sc3ccccc3n2)=O)nc2c(o1)cccc2
113,COc1n[nH]c2nncnc12,n1ncnc2c(OC)n[nH]c12
114,CCc1ccc(N2CC(C(=O)NC3=NCCS3)CC2=O)cc1,C1N=C(NC(=O)C2CN(c3ccc(CC)cc3)C(=O)C2)SC1
115,COc1cc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCc2ccccc2)ccc1O,C(C1=C(O)C(=O)N(CCc2ccccc2)C1c1ccc(O)c(OC)c1)(=O)c1oc(C)cc1
116,Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O,n1(C(Cc2ccccc2)C(=O)O)c(C)ccc1C
117,Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)C)n2)n1,n1c(C)cc(C)n1-c1nc(NC(C)C)nc(NC(C)C)n1
118,COc1ccccc1CN(Cc1cc2cc(C)cc(C)c2[nH]c1=O)Cc1nnnn1CC1CCCO1,C1C(Cn2nnnc2CN(Cc2ccccc2OC)Cc2c(=O)[nH]c3c(C)cc(C)cc3c2)OCC1
119,COc1ccc(OCc2nnc(SCC(=O)O)n2N)cc1,c1cc(OCc2nnc(SCC(O)=O)n2N)ccc1OC
120,COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(OC(C)C)c(C)c2)C1c1ccncc1,N1(CCCOC)C(=O)C(=O)/C(=C(/O)c2ccc(OC(C)C)c(C)c2)C1c1ccncc1
121,CCN(C1CCCCC1)S(=O)(=O)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,c1c(S(N(CC)C2CCCCC2)(=O)=O)ccc(S(=O)(=O)NCc2ccncc2)c1
122,CCOC(=O)C1=C(C)NC(=O)NC1c1ccoc1,N1C(c2cocc2)C(C(OCC)=O)=C(C)NC1=O
123,CC(C)CCn1nnnc1C(c1ccc(F)cc1)N1CCN(C(=O)c2ccco2)CC1,c1c(C(N2CCN(C(c3nnnn3CCC(C)C)c3ccc(F)cc3)CC2)=O)occ1
124,O=C(NCCc1ccc(Cl)cc1)c1ncn[nH]1,C(NC(c1[nH]ncn1)=O)Cc1ccc(Cl)cc1
125,COC(=O)c1cc(/C=C/c2ccccc2)on1,C(=C/c1onc(C(=O)OC)c1)\c1ccccc1
126,CC(NC(=O)OCc1ccccc1)C(=O)NCC1CCCO1,c1cccc(COC(=O)NC(C(NCC2CCCO2)=O)C)c1
127,COc1ccc(C(=O)NC2CC3CCCC(C2)N3CC(C)C)cc1OC,c1c(C(NC2CC3CCCC(N3CC(C)C)C2)=O)cc(OC)c(OC)c1
128,O=c1oc(-c2ccco2)nc2c1cnn2-c1ccccc1,c1(-c2ccco2)oc(=O)c2cnn(-c3ccccc3)c2n1
129,CC(C)OC(=O)NCCOC(=O)Nc1cccc(Cl)c1,O=C(NCCOC(=O)Nc1cc(Cl)ccc1)OC(C)C
130,Oc1ccccc1C1Nc2cccc3cccc(c23)N1,c1cc2cccc3c2c(c1)NC(c1ccccc1O)N3
131,Cc1ccccc1OCC1Cn2c(nc3c2c(=O)[nH]c(=O)n3C)O1,c1cccc(C)c1OCC1Oc2nc3n(C)c(=O)[nH]c(=O)c3n2C1
132,Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1,c1c(C)ccc(-c2[nH]n3c(nc4c(c3=O)CCCC4)c2C)c1
133,CCc1nnc(NC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)s1,C(C)c1nnc(NC(C2CCN(C(=O)NC3CCCCC3)CC2)=O)s1
134,C=CCn1c(=O)c(C(=O)NCCN(CC)CC)c(O)c2ccccc21,c1c2n(CC=C)c(=O)c(C(=O)NCCN(CC)CC)c(O)c2ccc1
135,CN1CCC2(CC1)C1CN(C)CC=C1C(C#N)=C(N)C2(C#N)C#N,N1(C)CC2C3(C(C#N)(C#N)C(N)=C(C#N)C2=CC1)CCN(C)CC3
136,Cc1ccc(C(=O)CNc2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccccc2)cc1,c1(NCC(c2ccc(C)cc2)=O)n(Cc2ccccc2)c2c(n(C)c(=O)[nH]c2=O)n1
137,OCCNC1=NCCN1,N(C1=NCCN1)CCO
138,COc1cc2c(cc1OC)/C(=C/C(=O)N1CCOCC1)NC(C)(C)C2,c1(OC)c(OC)cc2c(c1)CC(C)(C)N/C2=C\C(=O)N1CCOCC1
139,Cc1cc(=O)[nH]c(-n2nc(C)cc2C)n1,c1c(=O)[nH]c(-n2c(C)cc(C)n2)nc1C
140,O=c1nc(-c2ccccc2)cn[nH]1,c1c(-c2nc(=O)[nH]nc2)cccc1
141,Cc1cc(C)n(S(=O)(=O)Cc2ccccc2)n1,c1(CS(=O)(=O)n2nc(C)cc2C)ccccc1
142,CCOCCN1CCC(OC(C)=O)C(C)C1,N1(CCOCC)CC(C)C(OC(=O)C)CC1
143,CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)C2c1cccnc1,c1c(N(CC)CC)ccc2c1OC(N)=C(C#N)C2c1cccnc1
144,COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCN(C2CCCCC2)CC1,O(C)C(=O)c1[nH]c2c(c1NC(=O)CN1CCN(C3CCCCC3)CC1)cc(Br)cc2
145,CCc1c(C)c(C#N)c2nc3ccccc3n2c1Nc1c(C)n(C)n(-c2ccccc2)c1=O,c1ccc(-n2n(C)c(C)c(Nc3c(CC)c(C)c(C#N)c4nc5c(n34)cccc5)c2=O)cc1
146,O=c1c(Cc2ccccc2)c(O)nc2n1CCS2,C1CSc2n1c(=O)c(Cc1ccccc1)c(O)n2
147,O=c1[nH]c(=S)[nH]nc1Cc1ccccc1,c1cc(Cc2c(=O)[nH]c(=S)[nH]n2)ccc1
148,COc1ccc(C2CC(=O)C(C=NCCN3CCOCC3)=C(O)C2)cc1,C(C1=C(O)CC(c2ccc(OC)cc2)CC1=O)=NCCN1CCOCC1
149,CC1=CC=CN2CC(O)CN=C12,OC1CN=C2N(C=CC=C2C)C1
150,O=C1CC(c2ccc3c(c2)OCO3)CN1,C1Oc2c(ccc(C3CC(=O)NC3)c2)O1
151,CCSc1nnc(NC(=O)C(C(F)(F)F)C(F)(F)F)s1,n1nc(NC(C(C(F)(F)F)C(F)(F)F)=O)sc1SCC
152,COc1ccc(-n2cnnc2)cc1,c1c(OC)ccc(-n2cnnc2)c1
153,Fc1cc2nc(-c3ccncc3)[nH]c2cc1F,c1(F)c(F)cc2c(nc(-c3ccncc3)[nH]2)c1
154,Cc1c(C=NCCOCc2ccccc2)cnn1C,N(=Cc1cnn(C)c1C)CCOCc1ccccc1
155,COc1cccc(-n2c(O)c(C=NCCN3CCOCC3)c(=O)[nH]c2=O)c1,O=c1[nH]c(=O)n(-c2cc(OC)ccc2)c(O)c1C=NCCN1CCOCC1
156,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2S(=O)(=O)c1ccc(F)cc1,O=S(N1[C@@H]2[C@@H](CN(C)CC2)c2cc(C)ccc21)(c1ccc(F)cc1)=O
157,C=CCn1c(O)c(C=NCCN(C)C)c(=O)[nH]c1=O,C=CCn1c(O)c(C=NCCN(C)C)c(=O)[nH]c1=O
158,Cc1cc(C)c(-n2c(O)c(C=NCCN3CCOCC3)c(=O)[nH]c2=O)c(C)c1,c1(C)cc(C)c(-n2c(=O)[nH]c(=O)c(C=NCCN3CCOCC3)c2O)c(C)c1
159,O=C1CCCN1CC(CN1CCOCC1)Sc1nnnn1-c1ccccc1,n1nn(-c2ccccc2)c(SC(CN2CCCC2=O)CN2CCOCC2)n1
160,CCOC(=O)C1C(=O)NC(C)C1c1ccccc1,O(CC)C(=O)C1C(=O)NC(C)C1c1ccccc1
